pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2024-04-22,86.8,-1.78,5.18,"Cronin, Declan",660670,686539,strikeout,swinging_strike,,,,,12,Ronald Acuña Jr. strikes out swinging.,R,R,R,ATL,MIA,S,2,,1,2,2024,0.57,-0.36,0.8811184739015038,2.85129062650762,,671739,672284,2,8,Bot,,,,,,,5.174717378507191,-126.3671578293006,1.272783572535203,5.215290935795989,22.99146540811315,-36.51001163164617,3.5,1.61,,,,86.7,2848,6.0,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.51,,0.0,0.0,1,0,0,,67,4,Slider,3,0,3,0,0,3,3,0,Infield shade,Standard,39,-0.004,-0.189,72.3,7.2,,0.189,,3,3,0.97,0.97,26,26,27,27,1,4,3,1,1,1,3.36,-0.57,-0.57,16.2,6.290574799579602,27.058427205175803,31.08300551846576,45.74272368365483,20.47994052945626
SI,2024-04-22,93.1,-1.94,5.15,"Cronin, Declan",660670,686539,,called_strike,,,,,4,Called Strike,R,R,R,ATL,MIA,S,,,1,1,2024,-1.03,-0.09,-0.787596827672838,2.6351119980826465,,671739,672284,2,8,Bot,,,,,,,5.22119576266244,-135.5735373408384,-0.5360880317901683,-13.816538533246666,27.62213230062561,-33.36472521777997,3.46583645362389,1.60624277580207,,,,93.6,2490,6.4,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.13,,,,,,,,67,3,Sinker,3,0,3,0,0,3,3,0,Infield shade,Standard,242,-0.001,-0.076,,,,0.076,,3,3,0.971,0.971,26,26,27,27,1,4,3,1,1,1,2.7,1.03,1.03,16.7,,,,,
SI,2024-04-22,93.5,-1.84,5.17,"Cronin, Declan",660670,686539,,ball,,,,,14,Ball,R,R,R,ATL,MIA,B,,,0,1,2024,-0.83,-0.14,1.4503381384604217,1.7702553500355034,,671739,672284,2,8,Bot,,,,,,,10.289178009019215,-135.83512984412494,-2.73546912361249,-12.447580238477125,27.056416124335207,-33.5414272346895,3.49966580530392,1.6337237309308,,,,93.7,2491,6.3,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.21,,,,,,,,67,2,Sinker,3,0,3,0,0,3,3,0,Infield shade,Standard,242,0.001,0.033,,,,-0.033,,3,3,0.97,0.97,26,26,27,27,1,4,3,1,1,1,2.74,0.83,0.83,16.2,,,,,
SI,2024-04-22,94.6,-1.83,5.19,"Cronin, Declan",660670,686539,,swinging_strike,,,,,5,Swinging Strike,R,R,R,ATL,MIA,S,,,0,0,2024,-1.12,0.05,-0.2260116533404623,2.690509729534435,,671739,672284,2,8,Bot,,,,,,,6.668011590535758,-137.73733074821865,-1.0081688104492592,-15.668571429002396,28.417366394537336,-31.50509255195135,3.5,1.61,,,,95.0,2484,6.3,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.17,,,,,,,,67,1,Sinker,3,0,3,0,0,3,3,0,Infield shade,Standard,240,-0.001,-0.048,76.9,6.5,,0.048,,3,3,0.971,0.971,26,26,27,27,1,4,3,1,1,1,2.48,1.12,1.12,19.0,0.2128054624403645,32.474159693300166,34.802100718520656,36.43280653521366,18.612649840210608
CU,2024-04-22,80.4,-2.33,6.04,"Smith, Burch",660670,572143,field_out,hit_into_play,,,,,7,Ronald Acuña Jr. flies out to right fielder Jesús Sánchez.,R,R,R,ATL,MIA,X,9,fly_ball,0,0,2024,0.8,-1.3,-0.5114914982432264,1.9387952755106992,,,,0,7,Bot,170.78,69.88,,,,,2.528368037847887,-117.00282491250468,0.1574465102278683,6.756465229780295,24.789253737118266,-44.26119976436523,3.5,1.61,338,98.2,26,80.5,2532,6.6,747134,663743,605137,650333,656896,641313,624503,665862,660821,53.87,0.364,0.6513333333333333,0.0,1,0,0,6,55,1,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,44,-0.005,-0.254,76.3,7.4,1.228,0.254,98.2,3,3,0.941,0.941,34,26,34,27,1,3,3,1,2,1,4.86,-0.8,-0.8,42.2,4.169130253365735,4.9673751084127185,41.266879075682944,32.58364228608718,33.41996204276266
ST,2024-04-22,83.7,3.1,5.68,"Weathers, Ryan",660670,677960,field_out,hit_into_play,,,,,11,"Ronald Acuña Jr. grounds out, pitcher Ryan Weathers to first baseman Josh Bell.",R,R,L,ATL,MIA,X,1,ground_ball,0,0,2024,-0.55,0.67,-0.8468095306866233,2.580112370348534,,,664058,2,4,Bot,125.51,185.76,,,,,-7.916218985190712,-121.54103402757929,-1.943232659467932,-3.670189329772437,26.583027988212592,-25.37322045921017,3.5,1.61,7,51.9,-19,82.3,2487,5.7,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.78,0.1,0.109,0.0,1,0,0,1,35,1,Sweeper,3,0,3,0,0,3,3,0,Infield shade,Standard,304,-0.011,-0.271,53.8,6.1,0.104,0.271,88.0,3,3,0.847,0.847,24,26,25,27,3,2,6,1,6,1,2.63,-0.55,0.55,30.0,-0.4865257521853851,32.95848842955082,38.907942220146474,28.44832953183261,26.021105397272592
CH,2024-04-22,88.1,2.85,5.67,"Weathers, Ryan",660670,677960,field_out,hit_into_play,,,,,6,"Ronald Acuña Jr. grounds out, third baseman Emmanuel Rivera to first baseman Josh Bell.",R,R,L,ATL,MIA,X,5,ground_ball,1,1,2024,1.31,0.42,0.6072930569742387,2.232329350324601,,,,1,3,Bot,98.7,158.14,,,,,-8.056547116893807,-128.00965948417092,-3.0990005330038057,16.02038979704836,26.49064482542245,-27.055585539064552,3.5,1.61,4,78.1,-30,87.0,1873,5.7,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.83,0.048,0.094,0.0,1,0,0,2,21,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,120,-0.017,-0.243,76.3,8.1,0.052,0.243,88.0,0,0,0.529,0.529,24,26,25,27,2,1,6,1,6,1,2.52,1.31,-1.31,31.1,16.18233066343657,1.1025505936151303,31.377666045621535,46.758130780481494,33.90736833337025
SL,2024-04-22,93.8,2.66,6.04,"Weathers, Ryan",660670,677960,,ball,,,,,13,Ball,R,R,L,ATL,MIA,B,,,0,1,2024,0.21,0.39,-1.6001268763449856,1.3439297342031775,,,,1,3,Bot,,,,,,,-11.362814113873617,-136.10330889834646,-7.223428792668006,5.032741072380605,28.2559966627863,-25.874124530703934,3.52087031931073,1.66126299565563,,,,93.1,2589,5.9,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.61,,,,,,,,21,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,161,0.002,0.024,,,,-0.024,,0,0,0.527,0.527,24,26,25,27,2,1,6,1,6,1,2.2,0.21,-0.21,43.6,,,,,
SI,2024-04-22,94.1,2.88,5.79,"Weathers, Ryan",660670,677960,,foul,,,,,4,Foul,R,R,L,ATL,MIA,S,,,0,0,2024,1.46,0.78,-0.6401669166014363,2.5201835721235195,,,,1,3,Bot,,,,,,,-12.16209432945827,-136.4324680090875,-4.408473268896133,20.94536007230743,29.839087351416666,-21.653551108113614,3.5,1.61,201,77.0,55,92.7,2406,5.6,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.85,,,,,,,,21,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,134,-0.003,-0.037,77.6,7.0,,0.037,88.0,0,0,0.53,0.53,24,26,25,27,2,1,6,1,6,1,1.82,1.46,-1.46,32.2,3.379593059866172,2.118417923987288,36.112331968142165,29.394338524166507,31.931022054465203
CH,2024-04-22,86.7,2.99,5.79,"Weathers, Ryan",660670,677960,single,hit_into_play,,,,,7,Ronald Acuña Jr. singles on a line drive to left fielder Nick Gordon.,R,R,L,ATL,MIA,X,7,line_drive,3,2,2024,0.96,0.83,-0.5516273310054479,1.9684647590344264,,,,0,1,Bot,65.68,112.76,,,,,-10.300297013806922,-125.87607862180114,-4.641618468192133,12.158818730968184,23.08315309703892,-22.51861236512622,3.5,1.61,261,88.4,21,86.1,1518,5.8,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.67,0.353,0.344,0.9,1,1,0,3,6,6,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,131,0.03,0.369,74.2,7.8,0.463,-0.369,88.4,0,0,0.553,0.553,24,26,25,27,1,0,6,1,6,1,2.19,0.96,-0.96,34.7,7.878096999982768,-10.991481358638437,45.47732494517879,28.079931583436284,37.98440761523379
FF,2024-04-22,95.6,2.95,5.89,"Weathers, Ryan",660670,677960,,called_strike,,,,,14,Called Strike,R,R,L,ATL,MIA,S,,,3,1,2024,1.14,1.13,0.856523691440773,2.268443350473328,,,,0,1,Bot,,,,,,,-7.999112329728722,-138.95105048857894,-6.43074653687359,16.58618493301321,29.63505055571092,-16.207376820900365,3.47196454791809,1.550902235092,,,,94.8,2168,5.8,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.71,,,,,,,,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,129,-0.009,-0.085,,,,0.085,,0,0,0.562,0.562,24,26,25,27,1,0,6,1,6,1,1.36,1.14,-1.14,37.3,,,,,
FF,2024-04-22,96.7,2.91,5.96,"Weathers, Ryan",660670,677960,,ball,,,,,12,Ball,R,R,L,ATL,MIA,B,,,2,1,2024,0.85,1.37,1.2489515661836772,3.7714649341005577,,,,0,1,Bot,,,,,,,-6.276091986995233,-140.78638406702038,-3.3974939804041813,12.643053593617312,30.73943520640471,-13.33234384878821,3.52090305912624,1.66132098607658,,,,95.7,2376,5.6,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.91,,,,,,,,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,136,0.011,0.122,,,,-0.122,,0,0,0.551,0.551,24,26,25,27,1,0,6,1,6,1,1.06,0.85,-0.85,35.4,,,,,
ST,2024-04-22,82.4,3.27,5.72,"Weathers, Ryan",660670,677960,,ball,,,,,13,Ball,R,R,L,ATL,MIA,B,,,1,1,2024,-1.23,-0.24,-2.588703788741883,0.3962558368582858,,,,0,1,Bot,,,,,,,-10.722764989829972,-119.52501354797252,-4.940954932888224,-9.41559232712061,25.51876996689709,-33.61821133093943,3.49973189819538,1.64300048799839,,,,80.7,2624,5.5,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.96,,,,,,,,6,3,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,301,0.004,0.053,,,,-0.053,,0,0,0.547,0.547,24,26,25,27,1,0,6,1,6,1,3.65,-1.23,1.23,33.8,,,,,
FF,2024-04-22,95.3,2.8,5.97,"Weathers, Ryan",660670,677960,,ball,,,,,11,Ball,R,R,L,ATL,MIA,B,,,0,1,2024,1.28,1.24,-1.2891863172493527,2.621955136225171,,,,0,1,Bot,,,,,,,-13.398961661452702,-138.14659942945678,-5.875460533186317,19.23483168340933,28.975491537793733,-15.065132573798696,3.49973189819538,1.64300048799839,,,,94.1,2378,5.7,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.83,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,134,0.002,0.025,,,,-0.025,,0,0,0.545,0.545,24,26,25,27,1,0,6,1,6,1,1.28,1.28,-1.28,34.0,,,,,
ST,2024-04-22,80.1,3.29,5.89,"Weathers, Ryan",660670,677960,,called_strike,,,,,5,Called Strike,R,R,L,ATL,MIA,S,,,0,0,2024,-0.82,0.31,0.2105404210049499,2.27521506528596,,,,0,1,Bot,,,,,,,-5.198128893540404,-116.61690701360814,-1.8804715462016044,-6.63809544186593,20.63581769675507,-29.230174728729207,3.47507018766928,1.609495940255,,,,79.4,2628,5.7,747134,663743,605137,650333,656896,641313,624503,665862,660821,54.83,,,,,,,,6,1,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,299,-0.003,-0.037,,,,0.037,,0,0,0.548,0.548,24,26,25,27,1,0,6,1,6,1,3.23,-0.82,0.82,32.2,,,,,
FC,2024-04-21,92.3,-2.69,6.04,"Robertson, David",660670,502085,single,hit_into_play,,,,,11,Ronald Acuña Jr. singles on a line drive to right fielder Adolis García.,R,R,R,ATL,TEX,X,9,line_drive,3,2,2024,0.19,1.3,-0.9128711015237851,2.8288183210824895,,,,0,8,Bot,158.93,107.29,,,,,4.126357940891877,-134.35370353106532,-5.238925589873737,1.4367192177797468,29.033238301850215,-15.482908742999149,3.48,1.59,192,69.9,22,93.1,2494,6.7,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.77,0.947,0.865,0.9,1,1,0,4,62,6,Cutter,3,6,3,6,6,3,3,6,Standard,Standard,187,0.045,0.369,59.3,6.2,0.997,-0.369,88.0,-3,-3,0.095,0.095,39,26,39,27,1,3,4,1,3,1,1.37,-0.19,-0.19,46.7,-6.282475555275423,9.606111430697991,37.88232000800806,24.418954072705937,27.131426153199065
FC,2024-04-21,91.8,-2.64,5.89,"Robertson, David",660670,502085,,ball,,,,,13,Ball,R,R,R,ATL,TEX,B,,,2,2,2024,0.38,1.36,-0.3857800039624486,1.1874348139734872,,,,0,8,Bot,,,,,,,4.935492320266907,-133.45615660250957,-9.070651670045203,3.4728319637151035,27.9178384399422,-14.175648275443413,3.49343663502514,1.55146213079236,,,,92.7,2553,6.8,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.68,,,,,,,,62,5,Cutter,3,6,3,6,6,3,3,6,Standard,Standard,191,0.012,0.107,,,,-0.107,,-3,-3,0.083,0.083,39,26,39,27,1,3,4,1,3,1,1.34,-0.38,-0.38,43.0,,,,,
KC,2024-04-21,83.3,-2.57,6.03,"Robertson, David",660670,502085,,called_strike,,,,,5,Called Strike,R,R,R,ATL,TEX,S,,,2,1,2024,0.81,-1.15,0.2285295678807427,2.443597276310127,,,,0,8,Bot,,,,,,,4.865388140961086,-121.124587833816,0.5465624309008374,6.825615008551369,26.083092123142,-43.72123017988192,3.49343663502514,1.57894053621227,,,,83.5,2726,6.7,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.78,,,,,,,,62,4,Knuckle Curve,3,6,3,6,6,3,3,6,Standard,Standard,39,-0.009,-0.069,,,,0.069,,-3,-3,0.092,0.092,39,26,39,27,1,3,4,1,3,1,4.46,-0.81,-0.81,44.8,,,,,
SI,2024-04-21,93.4,-2.55,5.94,"Robertson, David",660670,502085,,ball,,,,,13,Ball,R,R,R,ATL,TEX,B,,,1,1,2024,-1.1,1.18,-1.6763572371520024,2.5170121870856192,,,,0,8,Bot,,,,,,,4.716420934481433,-135.78844571545812,-5.698056104755926,-14.586347694825797,31.17001883432733,-16.46555315091321,3.52093591029732,1.52398431713264,,,,94.1,2348,6.9,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.64,,,,,,,,62,3,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,203,0.006,0.053,,,,-0.053,,-3,-3,0.086,0.086,39,26,39,27,1,3,4,1,3,1,1.44,1.1,1.1,45.0,,,,,
SI,2024-04-21,93.3,-2.44,6.01,"Robertson, David",660670,502085,,swinging_strike,,,,,1,Swinging Strike,R,R,R,ATL,TEX,S,,,1,0,2024,-1.01,1.19,-0.7943113889119291,2.9566131969164413,,,,0,8,Bot,,,,,,,6.5191871937051165,-135.63640190314385,-4.715930520201928,-13.897374953591484,30.433009887496503,-16.680797586859644,3.48,1.59,,,,94.0,2234,6.8,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.72,,,,,,,,62,2,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,200,-0.006,-0.049,59.8,5.6,,0.049,,-3,-3,0.092,0.092,39,26,39,27,1,3,4,1,3,1,1.44,1.01,1.01,47.7,-12.937688295047243,51.63295379734351,41.69926121609434,28.742111564297257,15.792489214984275
FC,2024-04-21,91.6,-2.69,6.09,"Robertson, David",660670,502085,,ball,,,,,11,Ball,R,R,R,ATL,TEX,B,,,0,0,2024,0.27,1.45,-1.5084029645240806,2.7858900645064915,,,,0,8,Bot,,,,,,,2.411236243202154,-133.321740406823,-5.676166679897952,2.716710963864567,27.664603150554207,-13.840032209353495,3.57593486273682,1.57894053621227,,,,92.4,2497,6.7,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.8,,,,,,,,62,1,Cutter,3,6,3,6,6,3,3,6,Standard,Standard,187,0.005,0.038,,,,-0.038,,-3,-3,0.087,0.087,39,26,39,27,1,3,4,1,3,1,1.26,-0.27,-0.27,47.9,,,,,
SI,2024-04-21,94.7,-1.43,5.86,"Lorenzen, Michael",660670,547179,field_out,hit_into_play,,,,,4,Ronald Acuña Jr. lines out sharply to center fielder Leody Taveras.,R,R,R,ATL,TEX,X,8,line_drive,2,0,2024,-1.47,0.59,-0.4050770120927824,2.296616730781563,,,,1,5,Bot,150.98,69.72,,,,,5.93938235451602,-137.6726136446674,-4.929804313651319,-19.971024517968186,31.51255707468732,-23.704810284536624,3.48,1.59,327,101.2,22,94.4,2205,6.2,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.26,0.427,0.6972692307692306,0.0,1,0,0,5,40,3,Sinker,3,4,3,4,4,3,3,4,Standard,Standard,227,-0.036,-0.367,77.3,7.4,1.287,0.367,101.2,-1,-1,0.393,0.393,32,26,32,27,3,2,6,1,6,1,1.96,1.47,1.47,41.6,12.310112195984615,15.322433002735066,38.48054773402626,33.01090391776171,31.073432578233728
SI,2024-04-21,94.4,-1.43,5.95,"Lorenzen, Michael",660670,547179,,ball,,,,,11,Ball,R,R,R,ATL,TEX,B,,,1,0,2024,-1.33,0.99,-1.1790479846375757,2.5763459776463264,,,,1,5,Bot,,,,,,,3.6272391504720303,-137.35365996425534,-5.297033082399936,-17.655250395847837,31.115614025271665,-18.71992486501207,3.54843532222056,1.55146213079236,,,,94.6,2312,6.5,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.02,,,,,,,,40,2,Sinker,3,4,3,4,4,3,3,4,Standard,Standard,221,0.007,0.072,,,,-0.072,,-1,-1,0.386,0.386,32,26,32,27,3,2,6,1,6,1,1.58,1.33,1.33,41.3,,,,,
SL,2024-04-21,87.0,-1.38,5.97,"Lorenzen, Michael",660670,547179,,ball,,,,,11,Ball,R,R,R,ATL,TEX,B,,,0,0,2024,0.11,0.01,-0.8592231618340653,3.9343972107078824,,,,1,5,Bot,,,,,,,1.0344443317874583,-126.62166365068408,1.3236702075093194,0.9849464951219236,27.314713506093813,-32.55487056752877,3.46593750445832,1.49650710288017,,,,87.4,2588,6.7,747133,668800,663993,543760,669701,608369,694497,665750,666969,53.85,,,,,,,,40,1,Slider,3,4,3,4,4,3,3,4,Standard,Standard,88,0.004,0.039,,,,-0.039,,-1,-1,0.382,0.382,32,26,32,27,3,2,6,1,6,1,3.01,-0.11,-0.11,48.2,,,,,
SI,2024-04-21,94.5,-1.33,6.0,"Lorenzen, Michael",660670,547179,field_out,hit_into_play,,,,,13,"Ronald Acuña Jr. grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",R,R,R,ATL,TEX,X,6,ground_ball,1,0,2024,-1.39,0.83,-0.9327123087145556,1.576937390588982,,,641645,2,2,Bot,116.0,140.43,,,,,4.0981969582372315,-137.44243848861052,-7.628235410944351,-18.54382997095806,29.992526302759476,-20.137758923944062,3.48,1.59,3,93.2,-25,93.8,2229,5.9,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.6,0.131,0.118,0.0,1,0,0,2,17,2,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,221,-0.014,-0.304,67.0,7.0,0.155,0.304,93.2,3,3,0.808,0.808,32,26,32,27,2,1,6,1,6,1,1.72,1.39,1.39,46.1,-6.877916432267944,16.204522877540523,46.585503245638414,27.964497012754897,21.79415690310617
FF,2024-04-21,94.0,-1.33,6.0,"Lorenzen, Michael",660670,547179,,ball,,,,,13,Ball,R,R,R,ATL,TEX,B,,,0,0,2024,-0.9,1.46,-1.035821381372812,1.8257012265017476,,,641645,2,2,Bot,,,,,,,2.7455929474457297,-136.70192596202924,-8.240227252832932,-11.882332151102792,32.054453260517654,-12.234919527520846,3.57593486273682,1.60641952572995,,,,93.2,2431,6.0,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.52,,,,,,,,17,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,217,0.001,0.034,,,,-0.034,,3,3,0.807,0.807,32,26,32,27,2,1,6,1,6,1,1.14,0.9,0.9,43.0,,,,,
CH,2024-04-21,86.7,-1.41,6.09,"Lorenzen, Michael",660670,547179,single,hit_into_play,,,,,7,Ronald Acuña Jr. singles on a sharp line drive to left fielder Evan Carter.,R,R,R,ATL,TEX,X,7,line_drive,1,1,2024,-1.46,1.06,-0.4028473883848589,1.8799528744665912,,,,0,1,Bot,72.88,92.39,,,,,5.340780160038687,-126.0931227508616,-5.949848878821648,-16.707121495820235,26.060800723720444,-19.842278540484287,3.48,1.59,187,112.7,11,85.7,2089,5.7,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.77,0.874,0.928,0.9,1,1,0,6,4,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,238,0.036,0.46,82.0,8.3,1.261,-0.46,112.7,0,0,0.547,0.547,32,26,32,27,1,0,6,1,6,1,1.98,1.46,1.46,40.8,22.92541613348443,-3.9854878301058,39.38973609038903,35.918805717623385,38.087583511751674
SI,2024-04-21,96.0,-1.3,6.12,"Lorenzen, Michael",660670,547179,,ball,,,,,14,Ball,R,R,R,ATL,TEX,B,,,0,1,2024,-1.42,0.99,0.344214053759581,1.3102114802415308,,,,0,1,Bot,,,,,,,7.486180321091546,-139.42681507605982,-9.294374874724744,-20.181706518631817,31.109987715887986,-17.323175127249254,3.57593486273682,1.6338990916805,,,,95.2,2405,5.9,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.57,,,,,,,,4,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219,0.002,0.025,,,,-0.025,,0,0,0.545,0.545,32,26,32,27,1,0,6,1,6,1,1.49,1.42,1.42,42.0,,,,,
SI,2024-04-21,95.6,-1.39,6.09,"Lorenzen, Michael",660670,547179,,foul,,,,,5,Foul,R,R,R,ATL,TEX,S,,,0,0,2024,-1.41,0.98,-0.2290941946381339,2.8641693110440007,,,,0,1,Bot,,,,,,,6.159734156690294,-139.0695065001796,-5.056192333846017,-19.619927142243363,31.61622939181808,-18.492082335480944,3.48,1.59,225,76.4,26,94.7,2302,5.8,747133,668800,663993,543760,669701,608369,694497,665750,666969,54.7,,,,,,,,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219,-0.003,-0.037,77.0,7.3,,0.037,88.0,0,0,0.548,0.548,32,26,32,27,1,0,6,1,6,1,1.52,1.41,1.41,49.0,5.740608735181702,14.022984143179016,31.46054073423539,37.310590570632414,26.03017734869649
SL,2024-04-20,90.3,-0.37,5.92,"Pruitt, Austin",660670,643493,walk,ball,,,,,14,Ronald Acuña Jr. walks.,R,R,R,ATL,TEX,B,,,3,2,2024,0.42,0.31,0.9804838731944978,1.7369782607132809,,,,2,8,Bot,,,,,,,2.438242888086811,-131.5109712570725,-5.102838621397587,4.349695496388685,27.541645026979527,-27.70025211923273,3.59966327701942,1.5893698538725,,,,89.6,2590,5.8,747135,669087,663993,543760,669701,608369,677649,608671,666969,54.74,,0.689131,0.7,1,0,0,,68,6,Slider,5,2,5,2,2,5,5,2,Standard,Standard,166,0.002,0.267,,,,-0.267,,3,3,0.967,0.967,34,26,35,27,1,4,1,1,,1,2.48,-0.42,-0.42,52.7,,,,,
CH,2024-04-20,88.2,-0.26,5.91,"Pruitt, Austin",660670,643493,,ball,,,,,13,Ball,R,R,R,ATL,TEX,B,,,2,2,2024,-1.11,0.42,-1.540737421508505,0.3224945179845884,,,,2,8,Bot,,,,,,,-0.8128789005129219,-128.2809521326371,-8.328977564947412,-12.177132133777585,24.75819486844256,-26.153007132765993,3.51691669145136,1.5893698538725,,,,87.7,1729,5.8,747135,669087,663993,543760,669701,608369,677649,608671,666969,54.66,,,,,,,,68,5,Changeup,5,2,5,2,2,5,5,2,Standard,Standard,212,0.0,0.106,,,,-0.106,,3,3,0.967,0.967,34,26,35,27,1,4,1,1,,1,2.5,1.11,1.11,55.6,,,,,
SL,2024-04-20,88.6,-0.4,5.91,"Pruitt, Austin",660670,643493,,ball,,,,,14,Ball,R,R,R,ATL,TEX,B,,,1,2,2024,0.39,0.24,1.0596956173101466,0.6597334363179819,,,,2,8,Bot,,,,,,,2.7206382221894905,-128.96802615947396,-7.255536836142557,3.9113684730383063,24.227620094569875,-28.33396148269582,3.62724898526436,1.62773559501689,,,,88.2,2596,5.8,747135,669087,663993,543760,669701,608369,677649,608671,666969,54.7,,,,,,,,68,4,Slider,5,2,5,2,2,5,5,2,Standard,Standard,152,0.0,0.039,,,,-0.039,,3,3,0.967,0.967,34,26,35,27,1,4,1,1,,1,2.64,-0.39,-0.39,57.0,,,,,
SI,2024-04-20,92.3,-0.35,5.94,"Pruitt, Austin",660670,643493,,foul,,,,,11,Foul,R,R,R,ATL,TEX,S,,,1,1,2024,-1.03,0.84,-0.8844438919703679,2.5923943183692746,,,,2,8,Bot,,,,,,,0.8700633943894578,-134.4341744379861,-4.483991138252322,-12.640200681664773,29.50360673240897,-21.28042289542056,3.48,1.59,178,68.2,23,91.6,2436,5.8,747135,669087,663993,543760,669701,608369,677649,608671,666969,54.67,,,,,,,,68,3,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,200,0.0,-0.064,74.2,6.7,,0.064,88.0,3,3,0.967,0.967,34,26,35,27,1,4,1,1,,1,1.84,1.03,1.03,53.7,3.888362955978808,9.796504237831408,41.26218813115829,26.637349986159993,28.266555884961782
SI,2024-04-20,92.3,-0.51,5.96,"Pruitt, Austin",660670,643493,,ball,,,,,13,Ball,R,R,R,ATL,TEX,B,,,0,1,2024,-1.04,0.75,-1.2437457667937508,2.477725132996783,,,,2,8,Bot,,,,,,,0.3898894201574505,-134.42922952655903,-4.641046651902263,-12.632717770707933,29.5556662958556,-22.290617890546898,3.5444971288852,1.65521747768788,,,,91.3,2390,5.7,747135,669087,663993,543760,669701,608369,677649,608671,666969,54.85,,,,,,,,68,2,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,202,0.0,0.029,,,,-0.029,,3,3,0.967,0.967,34,26,35,27,1,4,1,1,,1,1.92,1.04,1.04,52.4,,,,,
