Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_672695,AZ,672695,2023,150,531,429,104,20,4,7,73,93,6,5,0.242,0.357,0.357,0.713,0.114,0.29,0.1375,0.1751,0.6422,0.346,103.5,2.0,24.0,1.2734545454545454,0.8249
Unknown_672284,SEA,672284,2023,110,430,385,96,25,2,11,42,137,1,2,0.249,0.323,0.41,0.734,0.161,0.356,0.0977,0.3186,0.5814,0.346,103.5,1.6,24.0,3.2610030706243602,0.6814
Unknown_663728,SEA,663728,2023,148,579,522,122,23,1,31,54,160,1,2,0.234,0.306,0.46,0.765,0.226,0.273,0.0933,0.2763,0.6287,0.346,103.5,2.2,27.0,2.9614147909967845,0.7237
Unknown_663538,CHC,663538,2023,153,698,629,178,27,4,9,49,84,14,5,0.283,0.346,0.382,0.727,0.099,0.312,0.0702,0.1203,0.788,0.346,103.5,2.6,26.0,1.7136752136752138,0.8797
Unknown_543257,TEX,543257,2023,121,452,381,91,25,1,10,61,111,2,8,0.239,0.341,0.388,0.729,0.15,0.302,0.135,0.2456,0.615,0.345,102.8,1.7,34.0,1.8192592592592591,0.7544
Unknown_679529,DET,679529,2023,164,700,622,144,34,1,31,67,177,6,5,0.232,0.31,0.439,0.749,0.207,0.27,0.0957,0.2529,0.6429,0.345,102.8,2.6,24.0,2.6426332288401255,0.7471
Unknown_458015,CIN,458015,2023,68,257,221,44,7,0,14,29,66,7,0,0.199,0.311,0.421,0.732,0.222,0.213,0.1128,0.2568,0.6031,0.345,102.8,0.9,40.0,2.2765957446808507,0.7432000000000001
Unknown_666023,KC,666023,2023,63,237,219,62,10,1,9,13,51,1,3,0.283,0.322,0.461,0.783,0.178,0.327,0.0549,0.2152,0.7215,0.345,102.8,0.9,28.0,3.9198542805100183,0.7847999999999999
Unknown_641680,TEX,641680,2023,140,541,495,131,29,0,18,42,100,1,3,0.265,0.322,0.432,0.754,0.168,0.297,0.0776,0.1848,0.7357,0.344,102.2,2.0,28.0,2.381443298969072,0.8152
Unknown_650489,MIN,650489,2023,123,441,384,96,18,5,10,36,111,16,3,0.25,0.337,0.401,0.738,0.151,0.323,0.0816,0.2517,0.6259,0.344,102.2,1.6,26.0,3.0845588235294112,0.7483
Unknown_596142,SD,596142,2023,73,267,240,52,9,0,19,21,67,4,2,0.217,0.288,0.492,0.78,0.275,0.212,0.0787,0.2509,0.6554,0.344,102.2,1.0,31.0,3.1880559085133418,0.7491
Unknown_592696,ATL,592696,2023,151,537,498,127,25,3,23,35,128,1,2,0.255,0.304,0.456,0.76,0.201,0.298,0.0652,0.2384,0.6927,0.343,101.5,1.9,32.0,3.6564417177914113,0.7616
Unknown_681082,PHI,681082,2023,163,684,626,174,32,3,16,41,114,7,9,0.278,0.325,0.415,0.74,0.137,0.313,0.0599,0.1667,0.7617,0.343,101.5,2.4,26.0,2.782971619365609,0.8333
Unknown_666971,AZ,666971,2023,155,628,586,152,38,2,25,34,112,6,2,0.259,0.306,0.459,0.765,0.2,0.282,0.0541,0.1783,0.758,0.343,101.5,2.2,30.0,3.295748613678373,0.8217
Unknown_545341,COL,545341,2023,118,471,434,116,31,2,16,29,96,6,2,0.267,0.321,0.459,0.779,0.191,0.309,0.0616,0.2038,0.7219,0.343,101.5,1.7,32.0,3.3084415584415585,0.7962
Unknown_660707,COL,660707,2023,89,327,304,74,16,2,12,15,117,5,3,0.243,0.287,0.428,0.715,0.184,0.348,0.0459,0.3578,0.581,0.343,101.5,1.2,25.0,7.795206971677559,0.6422
Unknown_621020,CHC,621020,2023,152,655,578,141,25,3,24,70,158,5,2,0.244,0.33,0.422,0.752,0.178,0.294,0.1069,0.2412,0.6443,0.343,101.5,2.3,29.0,2.256314312441534,0.7588
Unknown_570482,LAA,570482,2023,65,242,226,68,9,1,2,12,38,1,3,0.301,0.335,0.376,0.711,0.075,0.349,0.0496,0.157,0.7893,0.343,101.5,0.9,32.0,3.1653225806451615,0.843
Unknown_665161,HOU,665161,2023,158,667,611,162,35,3,11,45,134,9,1,0.265,0.324,0.386,0.711,0.121,0.323,0.0675,0.2009,0.7121,0.342,100.8,2.3,26.0,2.976296296296296,0.7991
Unknown_641432,NYY,641432,2023,51,169,153,36,7,0,5,14,23,1,1,0.235,0.302,0.379,0.681,0.144,0.246,0.0828,0.1361,0.7751,0.342,100.8,0.6,29.0,1.643719806763285,0.8639
Unknown_670156,CHC,670156,2023,58,165,145,36,5,0,1,17,36,0,0,0.248,0.327,0.303,0.631,0.055,0.324,0.103,0.2182,0.6606,0.341,100.2,0.6,28.0,2.1184466019417476,0.7818
Unknown_593871,MIN,593871,2023,86,369,323,81,18,0,15,40,96,2,3,0.251,0.334,0.446,0.78,0.195,0.307,0.1084,0.2602,0.6233,0.34,99.5,1.2,30.0,2.4003690036900367,0.7398
Unknown_666135,MIN,666135,2023,92,330,290,76,14,1,11,30,84,7,3,0.262,0.342,0.431,0.773,0.169,0.328,0.0909,0.2545,0.6333,0.34,99.5,1.1,26.0,2.7997799779978,0.7455
Unknown_621545,CWS,621545,2023,56,177,163,41,7,0,3,9,54,1,0,0.252,0.295,0.35,0.644,0.098,0.358,0.0508,0.3051,0.6158,0.34,99.5,0.6,29.0,6.005905511811023,0.6949000000000001
Unknown_596129,NYM,596129,2023,108,331,284,65,8,0,13,44,83,2,1,0.229,0.335,0.394,0.73,0.165,0.275,0.1329,0.2508,0.6103,0.34,99.5,1.1,31.0,1.8871331828442441,0.7492
Unknown_608336,MIN,608336,2023,111,348,296,53,10,1,21,50,150,2,0,0.179,0.302,0.432,0.734,0.253,0.256,0.1437,0.431,0.4195,0.34,99.5,1.1,30.0,2.999304105775922,0.569
Unknown_543807,TOR,543807,2023,159,705,636,163,25,1,21,61,127,5,3,0.256,0.325,0.398,0.723,0.142,0.289,0.0865,0.1801,0.7234,0.339,98.8,2.2,34.0,2.0820809248554917,0.8199
Unknown_518626,NYY,518626,2023,57,211,183,32,6,0,16,25,50,1,2,0.175,0.275,0.47,0.745,0.295,0.134,0.1185,0.237,0.6398,0.339,98.8,0.7,38.0,2.0,0.763
Unknown_467793,PIT,467793,2023,154,647,573,135,33,1,23,70,111,0,4,0.236,0.317,0.417,0.734,0.182,0.253,0.1082,0.1716,0.7202,0.339,98.8,2.1,37.0,1.5859519408502771,0.8284
Unknown_542364,NYM,542364,2023,46,152,126,27,3,0,2,23,36,1,1,0.214,0.338,0.286,0.623,0.071,0.281,0.1513,0.2368,0.5987,0.339,98.8,0.5,32.0,1.5651024454725713,0.7632
Unknown_686469,KC,686469,2023,66,274,246,58,17,0,9,25,35,2,1,0.236,0.31,0.415,0.725,0.179,0.241,0.0912,0.1277,0.7701,0.339,98.8,0.9,26.0,1.400219298245614,0.8723
Unknown_642731,SF,642731,2023,123,542,507,137,27,2,14,22,123,11,2,0.27,0.314,0.414,0.728,0.144,0.331,0.0406,0.2269,0.7122,0.338,98.2,1.7,27.0,5.588669950738916,0.7731
Unknown_553869,COL,553869,2023,145,541,501,134,26,1,15,34,124,2,4,0.267,0.314,0.413,0.727,0.146,0.325,0.0628,0.2292,0.7043,0.338,98.2,1.7,33.0,3.6496815286624207,0.7708
Unknown_683734,CWS,683734,2023,153,621,572,149,30,2,22,36,129,11,2,0.26,0.316,0.435,0.751,0.175,0.3,0.058,0.2077,0.7166,0.338,98.2,1.9,25.0,3.5810344827586205,0.7923
Unknown_663886,CIN,663886,2023,140,535,482,119,20,2,13,48,141,4,1,0.247,0.32,0.378,0.697,0.131,0.322,0.0897,0.2636,0.6393,0.338,98.2,1.7,27.0,2.938684503901895,0.7363999999999999
Unknown_605204,SF,605204,2023,148,560,494,122,24,1,18,54,155,6,6,0.247,0.325,0.409,0.734,0.162,0.318,0.0964,0.2768,0.6125,0.338,98.2,1.7,30.0,2.871369294605809,0.7232000000000001
Unknown_621028,CIN,621028,2023,75,269,240,63,18,0,3,18,34,4,5,0.262,0.318,0.375,0.693,0.112,0.288,0.0669,0.1264,0.7844,0.338,98.2,0.8,30.0,1.8893871449925264,0.8735999999999999
Unknown_663837,DET,663837,2023,137,546,494,127,21,5,10,44,114,6,1,0.257,0.325,0.381,0.705,0.123,0.315,0.0806,0.2088,0.6978,0.337,97.5,1.6,27.0,2.5905707196029777,0.7912
Unknown_676609,SEA,676609,2023,93,294,241,56,9,1,5,29,70,19,5,0.232,0.354,0.34,0.694,0.108,0.298,0.0986,0.2381,0.5986,0.337,97.5,0.9,27.0,2.4148073022312375,0.7619
Unknown_669222,CIN,669222,2023,100,335,306,71,10,0,13,26,76,1,2,0.232,0.293,0.392,0.685,0.16,0.265,0.0776,0.2269,0.6925,0.337,97.5,1.0,28.0,2.9239690721649483,0.7731
Unknown_660162,CWS,660162,2023,93,362,339,88,20,1,12,20,109,2,1,0.26,0.304,0.431,0.735,0.171,0.347,0.0552,0.3011,0.6381,0.337,97.5,1.1,28.0,5.454710144927536,0.6989000000000001
Unknown_543228,CHC,543228,2023,119,431,393,106,20,2,11,21,83,9,8,0.27,0.316,0.415,0.73,0.145,0.309,0.0487,0.1926,0.7378,0.337,97.5,1.3,36.0,3.95482546201232,0.8074
Unknown_649966,BOS,649966,2023,53,189,152,29,6,0,3,26,41,11,0,0.191,0.349,0.289,0.639,0.099,0.241,0.1376,0.2169,0.5767,0.337,97.5,0.6,26.0,1.5763081395348837,0.7831
Unknown_621043,MIN,621043,2023,144,618,549,132,32,2,19,61,138,5,3,0.24,0.32,0.41,0.73,0.169,0.286,0.0987,0.2233,0.6699,0.336,96.8,1.8,29.0,2.2624113475177308,0.7767
Unknown_642350,TB,642350,2023,104,379,350,78,14,2,25,23,133,2,3,0.223,0.272,0.489,0.761,0.266,0.272,0.0607,0.3509,0.5805,0.336,96.8,1.1,28.0,5.780889621087315,0.6491
Unknown_608841,WSH,608841,2023,159,676,629,171,37,1,13,39,133,5,3,0.272,0.318,0.396,0.714,0.124,0.325,0.0577,0.1967,0.7382,0.336,96.8,2.0,31.0,3.4090121317157713,0.8033
Unknown_606192,SEA,606192,2023,165,695,641,164,29,2,27,38,215,8,8,0.256,0.302,0.434,0.736,0.178,0.337,0.0547,0.3094,0.6245,0.336,96.8,2.0,31.0,5.656307129798903,0.6906
Unknown_641933,STL,641933,2023,73,277,248,57,14,0,9,29,70,0,0,0.23,0.31,0.395,0.706,0.165,0.284,0.1047,0.2527,0.6426,0.336,96.8,0.8,28.0,2.413562559694365,0.7473000000000001
Unknown_592178,COL,592178,2023,85,350,314,73,11,0,11,30,73,6,0,0.232,0.311,0.373,0.684,0.14,0.27,0.0857,0.2086,0.6886,0.335,96.2,1.0,31.0,2.4340723453908986,0.7914
Unknown_676475,STL,676475,2023,112,362,332,84,22,1,9,23,46,4,2,0.253,0.307,0.407,0.714,0.154,0.269,0.0635,0.1271,0.7873,0.335,96.2,1.0,25.0,2.001574803149606,0.8729
Unknown_519203,NYY,519203,2023,105,438,387,93,14,0,13,36,99,14,1,0.24,0.326,0.377,0.704,0.137,0.29,0.0822,0.226,0.6598,0.335,96.2,1.2,34.0,2.7493917274939177,0.774
Unknown_642715,MIL,642715,2023,157,665,580,129,31,2,24,73,173,6,6,0.222,0.313,0.407,0.72,0.184,0.27,0.1098,0.2602,0.618,0.334,95.5,1.8,28.0,2.3697632058287796,0.7398
Unknown_624512,BOS,624512,2023,73,220,202,51,12,1,1,13,54,2,1,0.252,0.303,0.337,0.639,0.084,0.338,0.0591,0.2455,0.6545,0.334,95.5,0.6,28.0,4.153976311336717,0.7545
Unknown_657077,BOS,657077,2023,143,613,557,145,37,5,13,45,95,6,5,0.26,0.32,0.415,0.734,0.154,0.291,0.0734,0.155,0.7618,0.334,95.5,1.7,27.0,2.111716621253406,0.845
Unknown_624424,SF,624424,2023,128,484,418,98,15,0,15,55,110,7,4,0.234,0.331,0.378,0.709,0.144,0.279,0.1136,0.2273,0.6446,0.334,95.5,1.3,30.0,2.0008802816901405,0.7726999999999999
Unknown_443558,SD,443558,2023,54,166,157,39,6,1,5,6,47,2,1,0.248,0.283,0.395,0.678,0.146,0.321,0.0361,0.2831,0.6687,0.334,95.5,0.5,43.0,7.842105263157896,0.7169
Unknown_686217,MIL,686217,2023,64,245,212,55,9,1,3,28,41,1,4,0.259,0.343,0.354,0.697,0.094,0.302,0.1143,0.1673,0.7143,0.333,94.8,0.7,23.0,1.4636920384951881,0.8327
Unknown_665862,MIA,665862,2023,101,402,371,89,12,2,19,26,127,2,2,0.24,0.292,0.437,0.728,0.197,0.308,0.0647,0.3159,0.6119,0.333,94.8,1.1,25.0,4.882534775888717,0.6840999999999999
Unknown_680757,CLE,680757,2023,164,741,657,176,37,7,5,73,79,4,6,0.268,0.342,0.368,0.71,0.1,0.295,0.0985,0.1066,0.7881,0.333,94.8,2.0,26.0,1.082233502538071,0.8934
Unknown_664034,SEA,664034,2023,164,685,605,153,34,0,12,45,119,34,1,0.253,0.339,0.369,0.707,0.116,0.297,0.0657,0.1737,0.7109,0.333,94.8,1.8,29.0,2.643835616438356,0.8263
Unknown_553993,SEA,553993,2023,167,710,611,145,31,0,23,73,217,15,11,0.237,0.328,0.401,0.729,0.164,0.319,0.1028,0.3056,0.5704,0.333,94.8,1.9,32.0,2.9727626459143965,0.6944
Unknown_668800,STL,668800,2023,74,256,236,56,11,0,10,13,64,5,1,0.237,0.29,0.411,0.701,0.174,0.282,0.0508,0.25,0.6758,0.333,94.8,0.7,28.0,4.921259842519685,0.75
Unknown_665926,CLE,665926,2023,158,631,571,144,27,5,15,33,114,20,3,0.252,0.314,0.396,0.71,0.144,0.29,0.0523,0.1807,0.729,0.333,94.8,1.7,25.0,3.4550669216061185,0.8193
Unknown_592669,LAA,592669,2023,145,565,513,121,31,0,21,46,126,3,3,0.236,0.301,0.419,0.72,0.183,0.271,0.0814,0.223,0.6903,0.333,94.8,1.5,31.0,2.7395577395577395,0.777
Unknown_676480,CIN,676480,2023,48,164,146,34,10,0,3,17,49,0,1,0.233,0.311,0.363,0.674,0.13,0.326,0.1037,0.2988,0.5976,0.333,94.8,0.4,25.0,2.8813886210221793,0.7012
Unknown_628451,DET,628451,2023,115,390,363,95,23,2,11,24,71,1,1,0.262,0.308,0.427,0.735,0.165,0.298,0.0615,0.1821,0.7513,0.332,94.2,1.0,30.0,2.960975609756098,0.8179
Unknown_665750,TEX,665750,2023,149,579,532,143,32,3,15,39,121,1,4,0.269,0.318,0.425,0.743,0.156,0.32,0.0674,0.209,0.7168,0.331,93.5,1.5,25.0,3.1008902077151332,0.791
Unknown_602104,BAL,602104,2023,116,407,370,97,22,3,4,28,103,8,1,0.262,0.327,0.37,0.697,0.108,0.352,0.0688,0.2531,0.6585,0.331,93.5,1.0,29.0,3.6787790697674416,0.7469
Unknown_650559,MIA,650559,2023,159,646,597,155,32,0,19,43,142,1,5,0.26,0.308,0.409,0.717,0.149,0.308,0.0666,0.2198,0.7105,0.331,93.5,1.6,27.0,3.3003003003002997,0.7802
Unknown_642086,WSH,642086,2023,153,611,552,141,22,1,14,47,96,10,2,0.255,0.324,0.375,0.699,0.12,0.286,0.0769,0.1571,0.7496,0.331,93.5,1.5,28.0,2.0429128738621585,0.8429
Unknown_660688,WSH,660688,2023,142,578,537,140,27,0,18,33,58,6,2,0.261,0.31,0.412,0.721,0.151,0.263,0.0571,0.1003,0.8322,0.331,93.5,1.4,25.0,1.756567425569177,0.8996999999999999
Unknown_669004,KC,669004,2023,153,618,549,128,29,5,18,62,177,3,4,0.233,0.312,0.403,0.715,0.169,0.307,0.1003,0.2864,0.6084,0.331,93.5,1.5,25.0,2.85543369890329,0.7136
Unknown_641856,NYY,641856,2023,48,151,131,30,3,1,6,18,40,1,1,0.229,0.325,0.405,0.729,0.176,0.279,0.1192,0.2649,0.6093,0.331,93.5,0.4,29.0,2.222315436241611,0.7351
Unknown_687263,LAA,687263,2023,84,336,294,68,19,0,9,21,77,17,3,0.231,0.316,0.388,0.704,0.156,0.28,0.0625,0.2292,0.6548,0.33,92.8,0.8,22.0,3.6672,0.7708
Unknown_518934,NYY,518934,2023,141,578,512,124,22,3,15,61,128,3,2,0.242,0.325,0.385,0.71,0.143,0.294,0.1055,0.2215,0.6678,0.33,92.8,1.4,35.0,2.099526066350711,0.7785
Unknown_542208,ATH,542208,2023,69,198,177,42,5,0,7,13,41,4,3,0.237,0.299,0.384,0.684,0.147,0.265,0.0657,0.2071,0.702,0.33,92.8,0.5,33.0,3.1522070015220702,0.7928999999999999
Unknown_669701,TEX,669701,2023,84,249,211,42,9,2,6,26,58,9,1,0.199,0.312,0.346,0.658,0.147,0.243,0.1044,0.2329,0.6185,0.33,92.8,0.6,26.0,2.2308429118773945,0.7671
Unknown_678662,COL,678662,2023,158,633,596,154,38,4,16,28,169,4,3,0.258,0.295,0.416,0.711,0.158,0.333,0.0442,0.267,0.6793,0.329,92.2,1.5,22.0,6.040723981900452,0.733
Unknown_663757,SD,663757,2023,155,571,484,98,33,1,15,77,159,5,1,0.202,0.317,0.368,0.685,0.165,0.267,0.1349,0.2785,0.5692,0.329,92.2,1.3,27.0,2.064492216456635,0.7215
Unknown_595909,PHI,595909,2023,67,221,201,48,9,2,6,16,59,1,2,0.239,0.295,0.393,0.688,0.154,0.304,0.0724,0.267,0.6516,0.329,92.2,0.5,31.0,3.687845303867403,0.733
Unknown_669304,MIN,669304,2023,44,166,156,36,7,0,5,9,24,1,0,0.231,0.277,0.372,0.649,0.141,0.244,0.0542,0.1446,0.7952,0.329,92.2,0.4,25.0,2.6678966789667897,0.8553999999999999
Unknown_572191,MIN,572191,2023,129,417,381,84,16,1,21,28,137,4,1,0.22,0.28,0.433,0.713,0.213,0.281,0.0671,0.3285,0.5875,0.328,91.5,0.9,32.0,4.895678092399404,0.6715
Unknown_668670,DET,668670,2023,105,377,343,76,12,0,21,28,121,3,2,0.222,0.285,0.44,0.725,0.219,0.271,0.0743,0.321,0.5942,0.328,91.5,0.8,28.0,4.320323014804845,0.679
Unknown_668731,DET,668731,2023,112,371,324,71,13,1,12,44,93,0,1,0.219,0.312,0.377,0.688,0.157,0.268,0.1186,0.2507,0.6253,0.328,91.5,0.8,25.0,2.1138279932546373,0.7493000000000001
Unknown_571912,CIN,571912,2023,69,207,187,43,10,0,6,14,52,5,0,0.23,0.301,0.38,0.681,0.15,0.287,0.0676,0.2512,0.6522,0.328,91.5,0.5,32.0,3.7159763313609466,0.7488
Unknown_669242,STL,669242,2023,139,543,492,121,25,4,13,37,88,7,4,0.246,0.306,0.392,0.698,0.146,0.273,0.0681,0.1621,0.7514,0.328,91.5,1.2,28.0,2.380323054331865,0.8379
Unknown_665019,PHI,665019,2023,52,164,154,37,11,0,4,9,44,1,0,0.24,0.287,0.39,0.676,0.149,0.311,0.0549,0.2683,0.6707,0.328,91.5,0.4,27.0,4.887067395264117,0.7317
Unknown_547989,HOU,547989,2023,150,629,572,139,27,1,21,43,135,7,7,0.243,0.3,0.404,0.704,0.161,0.279,0.0684,0.2146,0.7059,0.327,90.8,1.4,36.0,3.1374269005847952,0.7854
Unknown_446334,AZ,446334,2023,82,267,237,53,12,0,11,25,83,1,4,0.224,0.296,0.414,0.709,0.19,0.286,0.0936,0.3109,0.5918,0.327,90.8,0.6,38.0,3.3215811965811968,0.6891
Unknown_642708,CLE,642708,2023,147,567,530,138,25,8,8,29,103,4,4,0.26,0.302,0.383,0.685,0.123,0.307,0.0511,0.1817,0.7601,0.327,90.8,1.2,28.0,3.5557729941291587,0.8183
Unknown_657656,ATH,657656,2023,109,419,373,85,18,4,10,36,118,9,1,0.228,0.31,0.378,0.688,0.15,0.305,0.0859,0.2816,0.611,0.327,90.8,0.9,29.0,3.2782305005820724,0.7183999999999999
Unknown_624641,PHI,624641,2023,94,319,296,72,16,2,10,9,79,9,3,0.243,0.284,0.412,0.696,0.169,0.295,0.0282,0.2476,0.6865,0.327,90.8,0.7,27.0,8.78014184397163,0.7524
Unknown_682928,WSH,682928,2023,157,637,584,141,28,6,18,34,122,13,3,0.241,0.297,0.402,0.699,0.161,0.275,0.0534,0.1915,0.73,0.327,90.8,1.4,23.0,3.5861423220973783,0.8085
Unknown_643446,NYM,643446,2023,158,654,591,158,25,4,10,39,66,18,3,0.267,0.33,0.374,0.704,0.107,0.286,0.0596,0.1009,0.8073,0.327,90.8,1.4,31.0,1.6929530201342282,0.8991
Unknown_572761,SD,572761,2023,80,251,202,39,12,0,5,42,69,2,5,0.193,0.331,0.327,0.657,0.134,0.256,0.1673,0.2749,0.5458,0.327,90.8,0.5,38.0,1.6431560071727433,0.7251000000000001
Unknown_519058,LAA,519058,2023,118,406,372,91,15,0,13,23,99,3,8,0.245,0.288,0.39,0.678,0.145,0.291,0.0567,0.2438,0.6921,0.326,90.2,0.8,35.0,4.299823633156966,0.7562
Unknown_543068,COL,543068,2023,72,282,262,66,13,0,12,17,66,1,2,0.252,0.298,0.439,0.737,0.187,0.29,0.0603,0.234,0.7021,0.326,90.2,0.6,33.0,3.8805970149253732,0.766
Unknown_680911,MIL,680911,2023,92,330,305,83,18,0,5,19,66,2,4,0.272,0.315,0.38,0.695,0.108,0.328,0.0576,0.2,0.7364,0.326,90.2,0.7,27.0,3.4722222222222223,0.8
Unknown_669911,COL,669911,2023,49,175,162,32,10,0,5,12,56,1,0,0.198,0.257,0.352,0.609,0.154,0.267,0.0686,0.32,0.6057,0.326,90.2,0.4,25.0,4.664723032069971,0.6799999999999999
Unknown_630105,SD,630105,2023,132,536,473,110,27,7,10,46,99,11,5,0.233,0.312,0.383,0.695,0.15,0.271,0.0858,0.1847,0.7052,0.326,90.2,1.1,29.0,2.152680652680653,0.8153
Unknown_624415,TOR,624415,2023,109,359,306,69,12,0,9,44,95,7,2,0.225,0.334,0.353,0.687,0.127,0.294,0.1226,0.2646,0.5933,0.325,89.5,0.7,28.0,2.1582381729200653,0.7354
Unknown_593160,TOR,593160,2023,148,604,557,151,28,0,11,38,104,3,6,0.271,0.318,0.381,0.698,0.11,0.312,0.0629,0.1722,0.7599,0.325,89.5,1.2,34.0,2.737678855325914,0.8278
Unknown_643265,MIA,643265,2023,126,471,436,109,18,1,17,31,135,2,2,0.25,0.301,0.413,0.714,0.163,0.322,0.0658,0.2866,0.6433,0.325,89.5,0.9,33.0,4.355623100303952,0.7134
Unknown_656413,CIN,656413,2023,87,258,222,51,16,2,5,25,70,6,2,0.23,0.322,0.387,0.709,0.158,0.309,0.0969,0.2713,0.5969,0.325,89.5,0.5,27.0,2.799793601651187,0.7287
Unknown_642336,TB,642336,2023,49,170,159,37,12,0,6,6,38,2,2,0.233,0.266,0.421,0.688,0.189,0.265,0.0353,0.2235,0.7235,0.325,89.5,0.3,28.0,6.331444759206799,0.7765
Unknown_624428,BAL,624428,2023,145,474,431,102,23,2,13,33,70,4,2,0.237,0.296,0.39,0.686,0.153,0.254,0.0696,0.1477,0.7637,0.324,88.8,0.9,32.0,2.1221264367816093,0.8523000000000001
Unknown_664238,SEA,664238,2023,63,165,145,30,9,1,7,16,56,4,0,0.207,0.303,0.428,0.731,0.221,0.28,0.097,0.3394,0.5394,0.324,88.8,0.3,31.0,3.498969072164948,0.6606000000000001
Unknown_671277,WSH,671277,2023,127,503,467,125,19,4,9,28,63,0,7,0.268,0.305,0.383,0.688,0.116,0.289,0.0557,0.1252,0.8171,0.324,88.8,1.0,23.0,2.2477558348294435,0.8748
Unknown_572816,WSH,572816,2023,57,175,164,40,8,1,2,9,30,0,2,0.244,0.28,0.341,0.621,0.098,0.284,0.0514,0.1714,0.7771,0.324,88.8,0.3,34.0,3.3346303501945522,0.8286
Unknown_678246,LAD,678246,2023,88,324,276,54,15,4,7,39,67,4,4,0.196,0.3,0.355,0.655,0.159,0.228,0.1204,0.2068,0.6543,0.324,88.8,0.6,24.0,1.7176079734219272,0.7932
Unknown_621439,MIN,621439,2023,89,356,313,64,18,1,17,35,114,4,4,0.204,0.289,0.431,0.721,0.227,0.253,0.0983,0.3202,0.5702,0.323,88.2,0.7,30.0,3.2573753814852493,0.6798
Unknown_669289,TOR,669289,2023,92,271,247,63,15,0,2,18,38,3,1,0.255,0.312,0.34,0.652,0.085,0.293,0.0664,0.1402,0.7749,0.323,88.2,0.5,29.0,2.11144578313253,0.8598
Unknown_672386,TOR,672386,2023,128,445,391,96,16,0,8,45,50,7,2,0.246,0.333,0.348,0.68,0.102,0.263,0.1011,0.1124,0.7708,0.323,88.2,0.8,25.0,1.1117705242334324,0.8876
Unknown_545121,WSH,545121,2023,90,303,277,69,14,2,4,21,22,1,1,0.249,0.303,0.357,0.661,0.108,0.258,0.0693,0.0726,0.8449,0.323,88.2,0.6,32.0,1.0476190476190477,0.9274
Unknown_543309,NYY,543309,2023,84,272,252,60,14,0,11,15,77,0,3,0.238,0.278,0.425,0.702,0.187,0.293,0.0551,0.2831,0.6544,0.323,88.2,0.5,33.0,5.137931034482759,0.7169
Unknown_665923,ATH,665923,2023,133,511,466,120,24,1,6,22,99,16,2,0.258,0.312,0.352,0.664,0.094,0.314,0.0431,0.1937,0.7084,0.322,87.5,0.9,24.0,4.494199535962878,0.8063
Unknown_408234,DET,408234,2023,102,382,346,89,20,0,4,31,76,2,3,0.257,0.319,0.35,0.669,0.092,0.316,0.0812,0.199,0.7147,0.322,87.5,0.7,40.0,2.450738916256158,0.8009999999999999
Unknown_664983,AZ,664983,2023,96,323,287,71,9,5,2,26,63,5,1,0.247,0.32,0.334,0.654,0.087,0.309,0.0805,0.195,0.6966,0.322,87.5,0.6,26.0,2.422360248447205,0.8049999999999999
Unknown_521692,KC,521692,2023,144,592,550,139,22,0,24,21,139,13,8,0.253,0.292,0.424,0.716,0.171,0.291,0.0355,0.2348,0.7044,0.322,87.5,1.0,33.0,6.6140845070422545,0.7652
Unknown_682641,SF,682641,2023,80,262,236,58,13,1,2,21,34,3,0,0.246,0.315,0.335,0.65,0.089,0.28,0.0802,0.1298,0.771,0.322,87.5,0.5,21.0,1.6184538653366585,0.8702
Unknown_605119,MIL,605119,2023,99,374,329,74,12,3,10,38,114,4,3,0.225,0.31,0.371,0.681,0.146,0.308,0.1016,0.3048,0.5829,0.322,87.5,0.7,30.0,3.0000000000000004,0.6952
Unknown_666185,STL,666185,2023,78,270,232,52,8,1,5,28,54,7,3,0.224,0.322,0.332,0.654,0.108,0.267,0.1037,0.2,0.6704,0.322,87.5,0.5,25.0,1.9286403085824495,0.8
Unknown_679032,PHI,679032,2023,51,186,170,46,9,2,2,6,51,4,0,0.271,0.311,0.382,0.693,0.112,0.376,0.0323,0.2742,0.6398,0.321,86.8,0.3,23.0,8.489164086687305,0.7258
Unknown_606132,BOS,606132,2023,63,182,160,36,5,1,3,19,42,1,1,0.225,0.309,0.325,0.634,0.1,0.284,0.1044,0.2308,0.6484,0.321,86.8,0.3,29.0,2.210727969348659,0.7692
Unknown_682829,CIN,682829,2023,97,427,388,91,15,7,13,35,144,2,1,0.235,0.3,0.41,0.71,0.175,0.336,0.082,0.3372,0.5738,0.32,86.2,0.7,21.0,4.11219512195122,0.6628000000000001
Unknown_553882,NYM,553882,2023,49,158,139,33,5,0,3,15,28,0,3,0.237,0.306,0.338,0.644,0.101,0.27,0.0949,0.1772,0.7215,0.32,86.2,0.2,31.0,1.8672286617492098,0.8228
Unknown_643217,CWS,643217,2023,152,635,575,149,34,2,5,53,91,3,3,0.259,0.323,0.351,0.675,0.092,0.299,0.0835,0.1433,0.7669,0.32,86.2,1.0,29.0,1.7161676646706587,0.8567
