Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_518735,LAD,518735,2018,147,543,462,109,24,2,25,75,134,3,3,0.236,0.5602409638554217,0.5268022181146028,0.803,0.5646437994722955,0.42089552238805983,0.6127679403541473,0.4950518378887842,0.6096,0.359,0.55729794933655,0.3466666666666667,30.0,0.024584343277599507,0.5049481621112157
Unknown_543807,HOU,543807,2018,143,641,567,153,28,0,25,66,125,5,3,0.27,0.575301204819277,0.512014787430684,0.801,0.4564643799472295,0.5104477611940299,0.4492078285181733,0.3729971724787936,0.6927,0.359,0.55729794933655,0.3866666666666667,29.0,0.026637830052678113,0.6270028275212063
Unknown_455976,ATL,455976,2018,166,720,635,186,43,2,14,75,82,1,9,0.293,0.6204819277108434,0.47874306839186703,0.797,0.345646437994723,0.5373134328358209,0.4547996272134203,0.18190386427898209,0.7806,0.359,0.55729794933655,0.41333333333333333,35.0,0.011151215613165575,0.8180961357210179
Unknown_624424,NYM,624424,2018,153,638,543,132,25,1,28,84,159,7,4,0.243,0.5783132530120482,0.5064695009242146,0.797,0.5145118733509234,0.4626865671641791,0.5829450139794968,0.5007068803016023,0.6082,0.359,0.55729794933655,0.38,25.0,0.026617996678974284,0.49929311969839785
Unknown_605480,TB,605480,2018,136,544,480,142,27,10,2,47,98,8,2,0.296,0.6295180722891566,0.42883548983364156,0.773,0.26649076517150394,0.6925373134328358,0.3718546132339236,0.3378887841658813,0.7059,0.358,0.5544833132287896,0.3466666666666667,25.0,0.03034028622588758,0.6621112158341187
Unknown_621311,COL,621311,2018,80,282,260,68,11,3,16,19,71,1,2,0.262,0.463855421686747,0.6247689463955639,0.824,0.6358839050131926,0.4865671641791045,0.2833178005591799,0.5068331762488218,0.6773,0.357,0.5520707679935666,0.2466666666666667,24.0,0.06230426520259345,0.49316682375117815
Unknown_592669,SD,592669,2018,117,441,403,100,23,1,26,30,109,3,5,0.248,0.4337349397590361,0.6099815157116453,0.805,0.6517150395778364,0.40895522388059713,0.28611369990680335,0.49599434495758726,0.678,0.357,0.5520707679935666,0.30000000000000004,26.0,0.06035688861529773,0.504005655042413
Unknown_572816,PIT,572816,2018,135,533,504,151,35,7,13,21,80,4,4,0.3,0.5180722891566266,0.5545286506469502,0.804,0.4379947229551451,0.5940298507462688,0.15284249767008387,0.2672007540056551,0.803,0.357,0.5520707679935666,0.34,29.0,0.06373153383841818,0.7327992459943451
Unknown_493316,NYM,493316,2018,38,157,141,37,6,0,9,13,50,1,2,0.262,0.5030120481927711,0.5951940850277266,0.821,0.5936675461741425,0.5940298507462688,0.35507921714818264,0.6639962299717248,0.5924,0.357,0.5520707679935666,0.2,33.0,0.06444717870429767,0.3360037700282752
Unknown_621035,LAD,621035,2018,155,618,549,142,35,9,18,56,181,9,4,0.259,0.533132530120482,0.5175600739371535,0.789,0.4907651715039578,0.644776119402985,0.391425908667288,0.6036757775683317,0.6019,0.356,0.5492561318858061,0.3666666666666667,28.0,0.05256818401106726,0.39632422243166854
Unknown_476704,ATH,476704,2018,158,684,600,159,37,1,23,78,129,3,3,0.265,0.5813253012048193,0.500924214417745,0.796,0.45118733509234826,0.5014925373134328,0.5004659832246039,0.3579170593779453,0.693,0.356,0.5492561318858061,0.3866666666666667,34.0,0.022015385574985037,0.6420829406220547
Unknown_543068,TB,543068,2018,140,560,501,127,28,1,30,37,145,17,5,0.253,0.496987951807229,0.5896487985212571,0.816,0.6094986807387862,0.4746268656716418,0.27726001863932903,0.5235626767200754,0.6446,0.356,0.5492561318858061,0.3466666666666667,28.0,0.06580544018179137,0.4764373232799246
Unknown_592200,CIN,592200,2018,51,156,140,41,10,0,4,12,32,2,1,0.293,0.5933734939759036,0.5101663585951943,0.805,0.39050131926121373,0.6507462686567164,0.3275862068965517,0.3967954759660698,0.6987,0.356,0.5492561318858061,0.2,30.0,0.04161699263968829,0.6032045240339301
Unknown_592696,MIN,592696,2018,136,592,559,161,31,2,24,30,104,0,2,0.288,0.496987951807229,0.5637707948243993,0.803,0.48021108179419525,0.5432835820895523,0.2054986020503262,0.3275212064090481,0.772,0.356,0.5492561318858061,0.3533333333333334,27.0,0.05707011104549101,0.672478793590952
Unknown_650402,NYY,650402,2018,127,502,447,121,16,1,24,44,125,5,5,0.271,0.5451807228915663,0.5508317929759705,0.811,0.5065963060686016,0.555223880597015,0.37744641192917056,0.5002356267672007,0.6514,0.355,0.5464414957780458,0.32000000000000006,22.0,0.04501128508728331,0.4997643732327992
Unknown_457705,SF,457705,2018,160,701,587,147,30,3,20,96,148,11,7,0.25,0.6144578313253012,0.4436229205175602,0.776,0.40897097625329815,0.4895522388059701,0.6071761416589002,0.410933081998115,0.6362,0.355,0.5464414957780458,0.3933333333333333,32.0,0.019840125305829882,0.5890669180018848
Unknown_592192,ATH,592192,2018,120,412,366,91,22,0,17,34,89,10,2,0.249,0.5120481927710844,0.5064695009242146,0.776,0.5013192612137203,0.4417910447761193,0.35368126747437095,0.4224787935909519,0.6772,0.355,0.5464414957780458,0.2866666666666667,29.0,0.0406701533830523,0.5775212064090482
Unknown_607208,WSH,607208,2018,161,740,664,180,27,6,19,69,132,5,0,0.271,0.5602409638554217,0.4473197781885398,0.76,0.3588390501319261,0.5373134328358209,0.40354147250698974,0.33388312912346846,0.7189,0.355,0.5464414957780458,0.4066666666666667,25.0,0.02704350635006507,0.6661168708765315
Unknown_622168,STL,622168,2018,103,329,293,81,16,0,8,30,71,4,2,0.276,0.5783132530120482,0.44177449168207034,0.763,0.33773087071240104,0.6089552238805972,0.39422180801491147,0.42200754005655045,0.6809,0.355,0.5464414957780458,0.26,23.0,0.035793458124936416,0.5779924599434496
Unknown_622666,ATL,622666,2018,138,540,479,126,27,1,19,52,113,6,3,0.263,0.5512048192771085,0.4972273567467654,0.783,0.45118733509234826,0.5134328358208955,0.41798695246971107,0.4066918001885015,0.6833,0.354,0.5440289505428226,0.33333333333333337,25.0,0.03206148854457317,0.5933081998114984
Unknown_621566,ATH,621566,2018,161,664,582,143,33,0,29,72,163,8,2,0.246,0.5361445783132531,0.5138632162661738,0.788,0.5197889182058048,0.4686567164179104,0.4743709226467847,0.49198868991517436,0.634,0.354,0.5440289505428226,0.37333333333333335,24.0,0.03382949394189604,0.5080113100848256
Unknown_621563,TB,621563,2018,139,545,487,146,33,6,7,37,96,9,10,0.3,0.5903614457831324,0.48243992606284664,0.789,0.33509234828496043,0.6537313432835822,0.28564771668219946,0.32846371347785114,0.7358,0.354,0.5440289505428226,0.33333333333333337,28.0,0.04019280884140826,0.6715362865221488
Unknown_605137,PIT,605137,2018,148,583,501,131,31,4,12,77,104,0,5,0.261,0.5993975903614458,0.4380776340110906,0.768,0.37203166226912926,0.5104477611940299,0.5848089468779124,0.33388312912346846,0.6895,0.353,0.5412143144350623,0.34,26.0,0.016133361519575035,0.6661168708765315
Unknown_518614,AZ,518614,2018,138,423,350,83,22,4,13,64,110,2,7,0.237,0.5843373493975904,0.4805914972273569,0.787,0.49604221635883905,0.4925373134328358,0.6742777260018639,0.5261545711592837,0.5816,0.353,0.5412143144350623,0.2866666666666667,32.0,0.023255188174239827,0.47384542884071634
Unknown_614173,SD,614173,2018,38,154,139,33,5,1,7,14,55,0,0,0.237,0.4487951807228916,0.48983364140480606,0.746,0.5065963060686016,0.6089552238805972,0.3928238583410997,0.7549481621112157,0.5455,0.353,0.5412143144350623,0.19333333333333336,24.0,0.06603190188887596,0.24505183788878426
Unknown_435062,WSH,435062,2018,40,160,152,46,14,0,4,5,29,2,1,0.303,0.5210843373493976,0.5545286506469502,0.805,0.4274406332453826,0.644776119402985,0.11463187325256288,0.34048067860508957,0.775,0.353,0.5412143144350623,0.19333333333333336,35.0,0.10240478048418526,0.6595193213949104
Unknown_454560,SD,454560,2018,64,183,151,41,8,0,1,26,37,1,2,0.272,0.6626506024096387,0.31423290203327175,0.722,0.1688654353562005,0.6388059701492538,0.6314072693383038,0.3899622997172479,0.6339,0.352,0.538399678327302,0.2,37.0,0.017535659861477128,0.6100377002827522
Unknown_471865,COL,471865,2018,136,518,475,130,32,5,16,39,118,1,3,0.274,0.5120481927710844,0.534195933456562,0.791,0.47493403693931396,0.5880597014925374,0.32013047530288913,0.4502827521206409,0.695,0.351,0.5359871330920788,0.31333333333333335,33.0,0.0485488282430491,0.549717247879359
Unknown_664023,CHC,664023,2018,135,463,387,90,19,2,15,71,167,3,2,0.233,0.5903614457831324,0.43253234750462116,0.762,0.4406332453825857,0.6805970149253732,0.6835973904939422,0.763430725730443,0.4795,0.351,0.5359871330920788,0.29333333333333333,24.0,0.035535540716621766,0.2365692742695571
Unknown_553869,PIT,553869,2018,81,277,252,72,12,0,10,21,40,1,3,0.286,0.5451807228915663,0.5138632162661738,0.792,0.41688654353562005,0.5014925373134328,0.3224603914259087,0.25377002827521206,0.7762,0.351,0.5359871330920788,0.23333333333333334,28.0,0.02686640534567593,0.746229971724788
Unknown_605119,MIA,605119,2018,156,670,590,161,34,4,11,62,129,16,2,0.273,0.5993975903614458,0.4177449168207025,0.757,0.3113456464379947,0.5910447761194031,0.4002795899347623,0.36710650329877476,0.691,0.351,0.5359871330920788,0.3666666666666667,25.0,0.03027429049760165,0.6328934967012252
Unknown_448602,WSH,448602,2018,85,235,206,51,8,0,13,24,64,2,3,0.248,0.5120481927710844,0.5582255083179299,0.803,0.5778364116094987,0.4597014925373134,0.4450139794967381,0.5551366635249764,0.617,0.35,0.5331724969843183,0.22000000000000003,35.0,0.04161492186904925,0.44486333647502363
Unknown_595909,MIN,595909,2018,87,309,283,75,16,2,13,18,102,3,3,0.265,0.4668674698795181,0.5526802218114604,0.786,0.525065963060686,0.6835820895522388,0.24091332712022367,0.6913289349670122,0.5955,0.35,0.5331724969843183,0.24000000000000002,26.0,0.09958662321951307,0.3086710650329878
Unknown_593871,MIN,593871,2018,77,333,302,87,18,3,6,25,62,2,1,0.288,0.5632530120481928,0.467652495378928,0.773,0.34300791556728233,0.6298507462686568,0.3191985088536813,0.35226201696512727,0.7237,0.35,0.5331724969843183,0.2466666666666667,25.0,0.03798320170282668,0.6477379830348726
Unknown_594953,CWS,594953,2018,124,449,417,100,15,3,27,30,153,2,0,0.24,0.40963855421686746,0.5730129390018486,0.778,0.6226912928759895,0.5194029850746269,0.28052190121155635,0.7165409990574929,0.588,0.35,0.5331724969843183,0.2866666666666667,27.0,0.08874179980633005,0.2834590009425071
Unknown_606466,AZ,606466,2018,151,580,520,135,26,12,14,54,79,3,2,0.26,0.5240963855421686,0.48613678373382635,0.768,0.44327176781002636,0.4417910447761193,0.40307548928238585,0.2344486333647502,0.7638,0.35,0.5331724969843183,0.33333333333333337,25.0,0.018309909249983963,0.7655513666352498
Unknown_547989,CWS,547989,2018,128,553,499,132,36,1,22,37,109,11,6,0.265,0.5030120481927711,0.5526802218114604,0.798,0.525065963060686,0.4776119402985074,0.2809878844361603,0.37794533459000945,0.7161,0.35,0.5331724969843183,0.32000000000000006,31.0,0.04701888947519273,0.6220546654099905
Unknown_640457,PIT,640457,2018,58,191,178,51,9,2,6,10,40,1,2,0.287,0.5030120481927711,0.5304990757855823,0.785,0.43535620052770446,0.6029850746268658,0.21342031686859272,0.4069274269557022,0.733,0.349,0.530357860876558,0.2,23.0,0.06734208379625277,0.5930725730442978
Unknown_595777,TEX,595777,2018,145,594,524,133,35,6,20,54,88,12,4,0.254,0.533132530120482,0.524953789279113,0.793,0.5145118733509234,0.4029850746268657,0.3928238583410997,0.26248821866164,0.7407,0.349,0.530357860876558,0.33333333333333337,25.0,0.021529116153413214,0.73751178133836
Unknown_664056,STL,664056,2018,128,427,379,100,20,2,12,31,125,11,4,0.264,0.5301204819277109,0.4584103512014788,0.756,0.39313984168865435,0.6686567164179104,0.3075489282385834,0.6032045240339302,0.6042,0.349,0.530357860876558,0.28,24.0,0.06802915115418749,0.3967954759660699
Unknown_594988,CIN,594988,2018,106,430,380,97,19,0,17,39,99,9,2,0.255,0.5391566265060243,0.48983364140480606,0.777,0.4617414248021108,0.4985074626865672,0.3918918918918919,0.455937794533459,0.6581,0.349,0.530357860876558,0.28,28.0,0.03911891833795407,0.5440622054665412
Unknown_467793,PHI,467793,2018,161,679,560,128,28,2,24,110,93,1,8,0.229,0.5843373493975904,0.4436229205175602,0.766,0.46701846965699206,0.28955223880597025,0.7241379310344828,0.2363336475023563,0.6996,0.349,0.530357860876558,0.36,32.0,0.006362443747395986,0.7636663524976435
Unknown_516416,SEA,516416,2018,144,632,586,178,29,3,10,32,69,4,6,0.304,0.5512048192771085,0.44547134935304994,0.755,0.26912928759894456,0.5761194029850747,0.20503261882572227,0.17082940622054665,0.8275,0.349,0.530357860876558,0.3466666666666667,28.0,0.031765085107651754,0.8291705937794533
Unknown_643393,HOU,643393,2018,96,301,260,69,16,0,6,34,45,3,1,0.265,0.5963855421686747,0.4103512014787432,0.752,0.32189973614775724,0.4955223880597015,0.49580615097856473,0.26578699340245054,0.7176,0.348,0.527945315641335,0.23333333333333334,27.0,0.01560140991522326,0.7342130065975494
Unknown_545341,TOR,545341,2018,117,462,424,104,32,1,25,27,122,8,3,0.245,0.4307228915662651,0.6062846580406656,0.803,0.6543535620052771,0.4417910447761193,0.24137931034482757,0.5358152686145146,0.6602,0.348,0.527945315641335,0.2866666666666667,27.0,0.07752457785543765,0.46418473138548544
Unknown_608336,TEX,608336,2018,148,577,500,103,24,1,40,74,207,3,0,0.206,0.463855421686747,0.5988909426987061,0.81,0.7467018469656991,0.34328358208955223,0.5666356011183598,0.7589538171536286,0.5078,0.348,0.527945315641335,0.32666666666666666,25.0,0.04416518178784185,0.24104618284637147
Unknown_430832,NYM,430832,2018,122,399,325,66,18,0,13,67,111,6,1,0.203,0.5722891566265059,0.3770794824399261,0.727,0.4379947229551451,0.38208955223880603,0.7516309412861136,0.5690386427898209,0.5388,0.348,0.527945315641335,0.26666666666666666,38.0,0.02206479419333792,0.43096135721017914
Unknown_592743,LAA,592743,2018,146,600,554,162,26,5,11,35,44,5,5,0.292,0.5391566265060243,0.44916820702402965,0.754,0.30606860158311344,0.4955223880597015,0.24091332712022367,0.08623939679547597,0.8583,0.348,0.527945315641335,0.33333333333333337,29.0,0.01432938522783537,0.9137606032045238
Unknown_547982,DET,547982,2018,83,353,318,81,15,3,11,30,77,3,2,0.255,0.496987951807229,0.4639556377079483,0.747,0.42480211081794195,0.5014925373134328,0.3653308480894688,0.42742695570216777,0.6884,0.348,0.527945315641335,0.25333333333333335,30.0,0.03965787015186743,0.5725730442978323
Unknown_493329,HOU,493329,2018,141,596,557,160,34,1,14,26,68,6,7,0.287,0.49397590361445787,0.467652495378928,0.749,0.345646437994723,0.5044776119402985,0.17241379310344826,0.1823751178133836,0.8322,0.347,0.5251306795335746,0.32666666666666666,34.0,0.04064674595950612,0.8176248821866163
Unknown_514917,PHI,514917,2018,161,708,605,153,15,3,15,95,155,4,3,0.253,0.5963855421686747,0.34750462107208885,0.718,0.2638522427440633,0.5402985074626866,0.5945945945945946,0.4293119698397739,0.6398,0.347,0.5251306795335746,0.36,28.0,0.021565593846638996,0.5706880301602262
Unknown_434158,TOR,434158,2018,123,406,346,83,22,2,13,54,107,4,1,0.24,0.5722891566265059,0.46950092421441786,0.776,0.47229551451187335,0.5194029850746269,0.5890027958993477,0.53440150801131,0.5911,0.346,0.5223160434258142,0.26666666666666666,37.0,0.02834109866543011,0.46559849198868974
Unknown_572041,AZ,572041,2018,113,460,413,106,21,5,21,31,100,8,7,0.257,0.47590361445783136,0.5730129390018486,0.8,0.5778364116094987,0.4477611940298507,0.2833178005591799,0.42577756833176256,0.6957,0.346,0.5223160434258142,0.28,31.0,0.05242548459667275,0.5742224316682374
Unknown_455139,TEX,455139,2018,111,426,360,80,15,1,18,45,140,19,2,0.222,0.5421686746987954,0.45286506469500937,0.757,0.49604221635883905,0.5074626865671642,0.4613233923578751,0.6877945334590009,0.5211,0.346,0.5223160434258142,0.2733333333333333,34.0,0.0502232744864844,0.31220546654099923
Unknown_503556,HOU,503556,2018,146,575,510,129,27,3,17,54,132,4,2,0.253,0.5120481927710844,0.4510166358595195,0.746,0.41160949868073876,0.5223880597014926,0.4068033550792171,0.4545240339302545,0.6609,0.345,0.5195014073180538,0.31333333333333335,29.0,0.03732111848721275,0.5454759660697455
Unknown_502517,WSH,502517,2018,92,356,332,98,15,0,12,21,41,0,3,0.295,0.5301204819277109,0.5083179297597045,0.783,0.3825857519788918,0.5104477611940299,0.24417520969245105,0.18496701225259188,0.8258,0.345,0.5195014073180538,0.2466666666666667,33.0,0.027786357241113363,0.8150329877474081
Unknown_640461,ATH,640461,2018,107,333,298,77,12,1,13,27,88,6,0,0.258,0.5240963855421686,0.4842883548983365,0.769,0.445910290237467,0.5701492537313434,0.34715750232991616,0.536286522148916,0.6306,0.345,0.5195014073180538,0.24000000000000002,26.0,0.05307235167187761,0.4637134778510841
Unknown_641598,MIN,641598,2018,95,335,302,81,19,2,7,29,72,2,1,0.268,0.533132530120482,0.4436229205175602,0.749,0.3614775725593667,0.5850746268656717,0.3727865796831314,0.41988689915174365,0.6896,0.345,0.5195014073180538,0.24000000000000002,27.0,0.03802507537636717,0.5801131008482565
Unknown_571976,SD,571976,2018,83,343,312,79,25,1,11,30,94,0,1,0.253,0.4819277108433735,0.5027726432532349,0.763,0.4828496042216359,0.5761194029850747,0.3769804287045666,0.55937794533459,0.6385,0.345,0.5195014073180538,0.2466666666666667,28.0,0.05062643065084501,0.44062205466541005
Unknown_474832,SF,474832,2018,112,456,399,101,18,2,14,49,107,6,2,0.253,0.5542168674698796,0.4436229205175602,0.756,0.39841688654353563,0.5283582089552239,0.47017707362534944,0.4663053722902922,0.6447,0.345,0.5195014073180538,0.28,30.0,0.032233930227114224,0.5336946277097077
Unknown_596059,TEX,596059,2018,129,535,474,120,23,2,18,43,127,11,5,0.253,0.5060240963855422,0.46210720887245854,0.751,0.4274406332453826,0.5104477611940299,0.34389561975768873,0.47290292177191334,0.6579,0.344,0.5170888620828307,0.30000000000000004,24.0,0.04714562897229753,0.5270970782280866
Unknown_134181,TEX,134181,2018,119,481,433,118,23,1,15,34,96,6,8,0.273,0.5120481927710844,0.4805914972273569,0.763,0.40369393139841686,0.5313432835820896,0.29869524697110905,0.3838360037700283,0.7173,0.344,0.5170888620828307,0.28,39.0,0.04463832074892316,0.6161639962299716
Unknown_571431,WSH,571431,2018,119,337,306,73,10,0,21,27,73,4,0,0.239,0.45481927710843373,0.5600739371534196,0.786,0.6068601583113455,0.33134328358208953,0.342497670083877,0.42389255419415645,0.6914,0.344,0.5170888620828307,0.24000000000000002,30.0,0.04233352849252741,0.5761074458058435
Unknown_596748,PHI,596748,2018,131,465,433,117,17,1,22,29,62,0,3,0.27,0.4698795180722892,0.5415896487985215,0.78,0.4934036939313984,0.4059701492537314,0.2600186393289841,0.2276154571159284,0.8043,0.344,0.5170888620828307,0.28,26.0,0.03134149312141524,0.7723845428840714
Unknown_519346,MIL,519346,2018,94,278,247,54,10,3,16,29,97,2,0,0.219,0.4457831325301205,0.5619223659889094,0.783,0.6596306068601583,0.4477611940298507,0.4552656104380242,0.7356267672007539,0.5396,0.343,0.5142742259750703,0.22000000000000003,32.0,0.05474115764423332,0.26437323279924607
Unknown_570267,MIL,570267,2018,89,241,215,57,14,1,5,22,79,1,3,0.265,0.5240963855421686,0.434380776340111,0.741,0.35620052770448546,0.7582089552238808,0.3946877912395154,0.6859095193213949,0.5768,0.342,0.51145958986731,0.20666666666666667,26.0,0.059487193484555945,0.3140904806786051
Unknown_518934,COL,518934,2018,132,599,548,150,34,2,15,40,85,2,7,0.274,0.49397590361445787,0.4639556377079483,0.747,0.3746701846965699,0.4865671641791045,0.28052190121155635,0.2478793590951932,0.7846,0.342,0.51145958986731,0.31333333333333335,30.0,0.03110987625212098,0.7521206409048065
Unknown_642715,TB,642715,2018,85,323,288,80,7,0,10,31,95,1,2,0.278,0.5722891566265059,0.42883548983364156,0.754,0.31398416886543534,0.728358208955224,0.41658900279589933,0.6065032987747407,0.6037,0.342,0.51145958986731,0.23333333333333334,23.0,0.04929032386452604,0.39349670122525926
